CHEMBLID,smiles,ido_ic50,tdo_ic50
10h,FC1=CC=C(OC(S(CC2=CC=C(Cl)C=C2)=O)=N3)C3=C1F,6.251811972993799,5.161150909262744
10i,FC1=C(F)C(F)=C2N=C(S(CC3=CC=C(Cl)C=C3)=O)OC2=C1,6.795880017344075,5.376750709602099
10j,FC1=C(C2=CC=CC=C2F)C=C(OC(S(CC3=CC=C(Cl)C=C3)=O)=N4)C4=C1F,6.431798275933005,5.040958607678906
10k,FC1=CC=CC=C1C2=C(F)C=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2,7.086186147616283,5.327902142064283
10l,FC1=CC=CC=C1C2=CC=C3N=C(S(CC4=CC=C(Cl)C=C4)=O)OC3=C2F,7.050609993355088,5.42021640338319
3a,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,5.1073489661227,6.468521082957745
3b,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(Br)C=C3)=C2,4.104522203724286,4.46495918674884
3c,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.370386554621817,5.041914151478915
3d,CC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.0,4.0
3e,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(C)(C)C)C=C3)=C2,4.0,4.636012170251509
3f,COC1=CC=C(C2=CC3=C(C=N2)C(OC)=C(OC)C=C3)C=C1,4.95311480916229,5.565431095965801
3g,COC1=C(OC)C=CC2=C1C=NC(C34C[C@H]5C[C@@](C4)([H])C[C@H](C5)C3)=C2,4.749092300299144,5.578396073130169
3h,COC1=C(OC)C=CC2=C1C=NC(C3=CC=C4N=CSC4=C3)=C2,4.0,4.0
3i,COC1=C(OC)C=CC2=C1C=NC(C3=CC4=CC=CC=C4O3)=C2,4.0,4.0
3j,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CN=C3)=C2,4.0,4.0
3k,COC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.949233688766958,5.537602002101044
19a,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CC=C3)=C2,6.050609993355088,6.619788758288394
19b,OC1=C(OC)C=CC2=C1C=NC(C3=CC(OCO4)=C4C=C3)=C2,5.292429823902063,6.552841968657781
19c,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C)C=C3)=C2,4.0,4.0
19d,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(OC)C=C3)=C2,6.1487416512809245,6.346787486224656
19e,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(F)C=C3)=C2,4.0,4.292770580672706
19f,OC1=C(OC)C=CC2=C1C=NC(C3=CC=C(C(F)(F)F)C=C3)=C2,4.81559251458768,5.137868620686963
19g,OC1=C(OC)C=CC2=C1C=NC(C3=CC=CS3)=C2,4.677987561417599,5.991399828238082
28a,OC1=C(OC)C=CC2=NC(C3=CC=CC=C3)=NC=C12,4.0,4.0
28b,OC1=C(OC)C=CC2=NC(C3=CC=C(OC)C=C3)=NC=C12,4.0,4.0
31a,OC1=C2C=CC(C3=CC=CC=C3)=NC2=CC=C1OC,4.0,5.251811972993799
31b,OC1=C2C=CC(C3=CC=C(OC)C=C3)=NC2=CC=C1OC,4.0,4.0
35,O=C(NC1=CC=CC=C1)C2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.995678626217358,6.6020599913279625
40a,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC=C4,5.351639989019068,6.721246399047171
40b,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(F)C=C4,4.0,4.0
40c,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C(F)(F)F)C=C4,4.0,5.488116639021126
40d,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=C(C)C=C4,4.0,4.343901797987169
40e,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C4=CC=CC(OC)=C4,4.846795099915716,5.38933983691012
40f,CC(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.675717544702307,6.455931955649724
40g,CC(C)(C)C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.55129368009492,5.920818753952375
40h,O=C(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)C(F)(F)F,5.212539525481585,5.935542010773082
43a,CS(=O)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,5.906578314837765,6.698970004336019
43b,O=S(C(F)(F)F)(NC1=CC=C(C2=CC3=C(C=N2)C(O)=C(OC)C=C3)C=C1)=O,6.508638306165727,7.096910013008056
43c,O=S(C1CC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,5.342944147142896,5.473660722610156
43d,O=S(N1CCCCC1)(NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2)=O,4.813326132500255,5.098541678603888
46,O=C(NC1=CC=CC=C1)NC2=CC=C(C3=CC4=C(C=N3)C(O)=C(OC)C=C4)C=C2,4.296794629304514,4.8449677712090296
